id,eventID,datasetName,samplingProtocol,eventDate,decimalLatitude,decimalLongitude,georeferenceRemarks
1548,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=11
1549,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=12
1550,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=13
1551,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=13
1552,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=15
1553,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=15
1554,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=16
1555,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=16
1556,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=17
1557,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=19
1558,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=19
1559,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=19
1560,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1561,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1562,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1563,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1564,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1565,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=2
1566,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=20
1567,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=21
1568,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=21
1569,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=22
1570,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=22
1571,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=24
1572,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=24
1573,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=24
1574,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=25
1575,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=3
1576,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=3
1577,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=4
1578,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=5
1579,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=6
1580,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=6
1581,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=7
1582,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=7
1583,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=8
1584,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=8
1585,edi.100.1.ev_123,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=Interior.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=2/moose.cage=Interior/trap.type=pitfall/trap.num=8
1586,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Exterior.block=Valley/plot=3/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Exterior/trap.type=pitfall/trap.num=25
1587,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Exterior.block=Valley/plot=3/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Exterior/trap.type=pitfall/trap.num=7
1588,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=12
1589,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=19
1590,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=22
1591,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=4
1592,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=5
1593,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=7
1594,edi.100.1.ev_124,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=Interior.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=3/moose.cage=Interior/trap.type=pitfall/trap.num=9
1595,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=1
1596,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=1
1597,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=10
1598,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=15
1599,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=15
1600,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=18
1601,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=19
1602,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=19
1603,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=2
1604,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=20
1605,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=20
1606,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=21
1607,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=24
1608,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=25
1609,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=3
1610,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=3
1611,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=3
1612,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=4
1613,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=4
1614,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=4
1615,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=5
1616,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=6
1617,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=8
1618,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Exterior.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Exterior/trap.type=pitfall/trap.num=9
1619,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=10
1620,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=11
1621,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=11
1622,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=16
1623,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=16
1624,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=17
1625,edi.100.1.ev_125,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2012-07-11,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=Interior.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall.block=Valley/plot=8/moose.cage=Interior/trap.type=pitfall/trap.num=19
